6,0,4,0,0,0,0,0,0,0
6,1,4,0,0,0,0,0,0,0
6,2,4,0,0,0,0,0,0,0
6,3,4,0,0,0,0,0,0,0
6,4,4,0,0,0,0,0,0,0
6,5,4,0,0,0,0,0,0,0
6,6,4,0,0,0,0,0,0,0
6,7,4,0,0,0,0,0,0,0
6,8,4,0,0,0,0,0,0,0
6,9,4,0,0,0,0,0,0,0
6,10,4,0,0,0,0,0,0,0
6,11,4,0,0,0,0,0,0,0
6,12,4,0,0,0,0,0,0,0
6,13,4,0,0,0,0,0,0,0
6,14,4,0,0,0,0,0,0,0
6,15,4,0,0,0,0,0,0,0
6,16,4,0,0,0,0,0,0,0
6,17,4,0,0,0,0,0,0,0
6,18,4,0,0,0,0,0,0,0
6,19,4,0,0,0,0,0,0,0
6,20,4,0,0,0,0,0,0,0
6,21,4,0,0,0,0,0,0,0
6,22,4,0,0,0,0,0,0,0
6,23,4,0,0,0,0,0,0,0
0,24,78,13,100,0,0,0,0,0
0,25,99,42,100,0,0,0,0,0
0,26,27,0,100,7,0,0,0,0
0,27,27,0,100,34,0,0,0,0
0,28,27,0,100,61,0,0,0,0
0,29,55,7,100,62,0,0,0,0
0,30,40,8,100,74,0,0,0,0
9,31,7,0,0,0,0,0,0,0
9,32,7,0,0,0,0,0,0,0
9,33,7,0,0,0,0,0,0,0
9,34,7,0,0,0,0,0,0,0
9,35,7,0,0,0,0,0,0,0
9,36,7,0,0,0,0,0,0,0
9,37,7,0,0,0,0,0,0,0
9,38,7,0,0,0,0,0,0,0
9,39,7,0,0,0,0,0,0,0
9,40,7,0,0,0,0,0,0,0
9,41,7,0,0,0,0,0,0,0
9,42,7,0,0,0,0,0,0,0
9,43,7,0,0,0,0,0,0,0
1,44,13,25,72,100,0,0,0,0
1,45,29,15,51,100,0,0,0,0
1,46,99,0,32,100,0,0,0,0
1,47,49,-27,22,100,0,0,0,0
1,48,51,19,8,100,0,0,0,0
1,49,56,-2,0,100,12,0,0,0
1,50,41,25,0,100,32,0,0,0
1,51,63,-16,0,100,42,0,0,0
1,52,59,-2,0,100,63,0,0,0
1,53,69,-9,0,100,82,0,0,0
10,54,5,0,0,0,0,0,0,0
10,55,5,0,0,0,0,0,0,0
10,56,5,0,0,0,0,0,0,0
10,57,5,0,0,0,0,0,0,0
10,58,5,0,0,0,0,0,0,0
10,59,5,0,0,0,0,0,0,0
10,60,5,0,0,0,0,0,0,0
10,61,5,0,0,0,0,0,0,0
10,62,5,0,0,0,0,0,0,0
10,63,5,0,0,0,0,0,0,0
10,64,5,0,0,0,0,0,0,0
10,65,5,0,0,0,0,0,0,0
10,66,5,0,0,0,0,0,0,0
10,67,5,0,0,0,0,0,0,0
10,68,5,0,0,0,0,0,0,0
10,69,5,0,0,0,0,0,0,0
10,70,5,0,0,0,0,0,0,0
10,71,5,0,0,0,0,0,0,0
10,72,5,0,0,0,0,0,0,0
10,73,5,0,0,0,0,0,0,0
2,74,49,-17,0,57,100,0,57,0
2,75,-6,21,0,51,100,0,51,0
2,76,87,-22,0,32,100,0,32,0
2,77,15,17,0,18,100,0,18,0
2,78,53,-37,0,8,100,0,8,0
2,79,55,21,0,0,100,11,0,0
2,80,61,-41,0,0,100,25,0,0
2,81,33,33,0,0,100,45,0,0
2,82,111,2,0,0,100,72,0,0
2,83,36,19,0,0,100,83,0,0
11,84,8,0,0,0,0,0,0,0
11,85,8,0,0,0,0,0,0,0
11,86,8,0,0,0,0,0,0,0
11,87,8,0,0,0,0,0,0,0
11,88,8,0,0,0,0,0,0,0
11,89,8,0,0,0,0,0,0,0
11,90,8,0,0,0,0,0,0,0
11,91,8,0,0,0,0,0,0,0
11,92,8,0,0,0,0,0,0,0
11,93,8,0,0,0,0,0,0,0
11,94,8,0,0,0,0,0,0,0
11,95,8,0,0,0,0,0,0,0
3,96,155,0,0,0,22,100,0,0
3,97,219,0,0,0,0,100,0,0
3,98,0,0,0,0,0,100,0,0
3,99,0,0,0,0,0,100,0,0
3,100,0,0,0,0,0,100,0,0
3,101,0,0,0,0,0,100,0,0
3,102,0,0,0,0,0,100,0,0
3,103,0,0,0,0,0,100,0,0
3,104,0,0,0,0,0,100,0,0
3,105,0,0,0,0,0,100,0,0
3,106,0,0,0,0,0,100,0,0
3,107,0,0,0,0,0,100,0,0
3,108,0,0,0,0,0,100,0,0
3,109,0,0,0,0,0,100,0,0
3,110,0,0,0,0,0,100,0,0
3,111,0,0,0,0,0,100,0,0
3,112,0,0,0,0,0,100,0,0
3,113,0,0,0,0,0,100,0,0
3,114,0,0,0,0,0,100,0,0
3,115,0,0,0,0,0,100,0,0
3,116,0,0,0,0,0,100,0,0
3,117,0,0,0,0,0,100,0,0
3,118,0,0,0,0,0,100,0,0
3,119,0,0,0,0,0,100,0,0
3,120,0,0,0,0,0,100,0,0
3,121,0,0,0,0,0,100,0,0
3,122,0,0,0,0,0,100,0,0
3,123,0,0,0,0,0,100,0,0
3,124,0,0,0,0,0,100,0,0
3,125,0,0,0,0,0,100,0,0
3,126,0,0,0,0,0,100,0,0
3,127,0,0,0,0,0,100,0,0
3,128,0,0,0,0,0,100,0,0
3,129,0,0,0,0,0,100,0,0
3,130,0,0,0,0,0,100,0,0
3,131,0,0,0,0,0,100,0,0
3,132,0,0,0,0,0,100,0,0
3,133,0,0,0,0,0,100,0,0
3,134,0,0,0,0,0,100,0,0
3,135,0,0,0,0,0,100,0,0
3,136,0,0,0,0,0,100,0,0
3,137,0,0,0,0,0,100,0,0
3,138,0,0,0,0,0,100,0,0
3,139,0,0,0,0,0,100,0,0
3,140,0,0,0,0,0,100,0,0
3,141,0,0,0,0,0,100,0,0
3,142,0,0,0,0,0,100,0,0
3,143,0,0,0,0,0,100,0,0
3,144,0,0,0,0,0,100,0,0
3,145,0,0,0,0,0,100,0,0
3,146,0,0,0,0,0,100,0,0
3,147,0,0,0,0,0,100,0,0
3,148,0,0,0,0,0,100,0,0
3,149,0,0,0,0,0,100,0,0
3,150,0,0,0,0,0,100,0,0
3,151,0,0,0,0,0,100,0,0
3,152,0,0,0,0,0,100,0,0
3,153,0,0,0,0,0,100,0,0
3,154,0,0,0,0,0,100,0,0
3,155,0,0,0,0,0,100,0,0
3,156,0,0,0,0,0,100,0,0
3,157,0,0,0,0,0,100,0,0
3,158,0,0,0,0,0,100,0,0
3,159,0,0,0,0,0,100,0,0
3,160,0,0,0,0,0,100,0,0
3,161,0,0,0,0,0,100,0,0
3,162,0,0,0,0,0,100,0,0
3,163,0,0,0,0,0,100,0,0
3,164,0,0,0,0,0,100,0,0
3,165,0,0,0,0,0,100,0,0
3,166,0,0,0,0,0,100,0,0
3,167,0,0,0,0,0,100,0,0
3,168,0,0,0,0,0,100,0,0
3,169,0,0,0,0,0,100,0,0
3,170,0,0,0,0,0,100,0,0
3,171,0,0,0,0,0,100,0,0
3,172,0,0,0,0,0,100,0,0
3,173,0,0,0,0,0,100,0,0
3,174,0,0,0,0,0,100,0,0
3,175,0,0,0,0,0,100,0,0
3,176,0,0,0,0,0,100,0,0
3,177,0,0,0,0,0,100,0,0
3,178,0,0,0,0,0,100,0,0
3,179,0,0,0,0,0,100,0,0
