0,6,"[0, 0, 0, 0]",-95,"[4, 0]"
1,6,"[0, 0, 0, 0]",-90,"[4, 0]"
2,6,"[0, 0, 0, 0]",-85,"[4, 0]"
3,6,"[0, 0, 0, 0]",-80,"[4, 0]"
4,6,"[0, 0, 0, 0]",-75,"[4, 0]"
5,6,"[0, 0, 0, 0]",-70,"[4, 0]"
6,6,"[0, 0, 0, 0]",-65,"[4, 0]"
7,6,"[0, 0, 0, 0]",-60,"[4, 0]"
8,6,"[0, 0, 0, 0]",-55,"[4, 0]"
9,6,"[0, 0, 0, 0]",-50,"[4, 0]"
10,6,"[0, 0, 0, 0]",-45,"[4, 0]"
11,6,"[0, 0, 0, 0]",-40,"[4, 0]"
12,6,"[0, 0, 0, 0]",-35,"[4, 0]"
13,6,"[0, 0, 0, 0]",-30,"[4, 0]"
14,6,"[0, 0, 0, 0]",-25,"[4, 0]"
15,6,"[0, 0, 0, 0]",-20,"[4, 0]"
16,6,"[0, 0, 0, 0]",-15,"[4, 0]"
17,6,"[0, 0, 0, 0]",-10,"[4, 0]"
18,6,"[0, 0, 0, 0]",-5,"[4, 0]"
19,6,"[0, 0, 0, 0]",0,"[4, 0]"
20,6,"[0, 0, 0, 0]",4,"[4, 0]"
21,6,"[0, 0, 0, 0]",8,"[4, 0]"
22,6,"[0, 0, 0, 0]",12,"[4, 0]"
23,6,"[0, 0, 0, 0]",16,"[4, 0]"
24,0,"[81, 49, 239, 480]",-50,"[78, 13]"
25,0,"[180, 91, 329, 475]",-20,"[99, 42]"
26,0,"[0, 0, 0, 0]",7,"[27, 0]"
27,0,"[0, 0, 0, 0]",34,"[27, 0]"
28,0,"[0, 0, 0, 0]",61,"[27, 0]"
29,0,"[447, 110, 590, 480]",62,"[55, 7]"
30,0,"[487, 118, 629, 480]",74,"[40, 8]"
31,9,"[0, 0, 0, 0]",-92,"[7, 0]"
32,9,"[0, 0, 0, 0]",-84,"[7, 0]"
33,9,"[0, 0, 0, 0]",-76,"[7, 0]"
34,9,"[0, 0, 0, 0]",-68,"[7, 0]"
35,9,"[0, 0, 0, 0]",-60,"[7, 0]"
36,9,"[0, 0, 0, 0]",-52,"[7, 0]"
37,9,"[0, 0, 0, 0]",-44,"[7, 0]"
38,9,"[0, 0, 0, 0]",-36,"[7, 0]"
39,9,"[0, 0, 0, 0]",-28,"[7, 0]"
40,9,"[0, 0, 0, 0]",-20,"[7, 0]"
41,9,"[0, 0, 0, 0]",-12,"[7, 0]"
42,9,"[0, 0, 0, 0]",-4,"[7, 0]"
43,9,"[0, 0, 0, 0]",3,"[7, 0]"
44,1,"[13, 25, 162, 457]",-72,"[13, 25]"
45,1,"[42, 40, 267, 480]",-51,"[29, 15]"
46,1,"[141, 40, 294, 480]",-32,"[99, 0]"
47,1,"[190, 13, 306, 463]",-22,"[49, -27]"
48,1,"[241, 32, 344, 448]",-8,"[51, 19]"
49,1,"[297, 30, 422, 363]",12,"[56, -2]"
50,1,"[338, 55, 507, 334]",32,"[41, 25]"
51,1,"[401, 39, 513, 340]",42,"[63, -16]"
52,1,"[460, 37, 586, 340]",63,"[59, -2]"
53,1,"[529, 28, 636, 317]",82,"[69, -9]"
54,10,"[0, 0, 0, 0]",-95,"[5, 0]"
55,10,"[0, 0, 0, 0]",-90,"[5, 0]"
56,10,"[0, 0, 0, 0]",-85,"[5, 0]"
57,10,"[0, 0, 0, 0]",-80,"[5, 0]"
58,10,"[0, 0, 0, 0]",-75,"[5, 0]"
59,10,"[0, 0, 0, 0]",-70,"[5, 0]"
60,10,"[0, 0, 0, 0]",-65,"[5, 0]"
61,10,"[0, 0, 0, 0]",-60,"[5, 0]"
62,10,"[0, 0, 0, 0]",-55,"[5, 0]"
63,10,"[0, 0, 0, 0]",-50,"[5, 0]"
64,10,"[0, 0, 0, 0]",-45,"[5, 0]"
65,10,"[0, 0, 0, 0]",-40,"[5, 0]"
66,10,"[0, 0, 0, 0]",-35,"[5, 0]"
67,10,"[0, 0, 0, 0]",-30,"[5, 0]"
68,10,"[0, 0, 0, 0]",-25,"[5, 0]"
69,10,"[0, 0, 0, 0]",-20,"[5, 0]"
70,10,"[0, 0, 0, 0]",-15,"[5, 0]"
71,10,"[0, 0, 0, 0]",-10,"[5, 0]"
72,10,"[0, 0, 0, 0]",-5,"[5, 0]"
73,10,"[0, 0, 0, 0]",0,"[5, 0]"
74,2,"[91, 105, 184, 414]",-57,"[49, -17]"
75,2,"[85, 126, 224, 398]",-51,"[-6, 21]"
76,2,"[172, 104, 260, 409]",-32,"[87, -22]"
77,2,"[187, 121, 332, 412]",-18,"[15, 17]"
78,2,"[240, 84, 347, 432]",-8,"[53, -37]"
79,2,"[295, 105, 420, 434]",11,"[55, 21]"
80,2,"[356, 64, 447, 460]",25,"[61, -41]"
81,2,"[389, 97, 543, 448]",45,"[33, 33]"
82,2,"[500, 99, 604, 432]",72,"[111, 2]"
83,2,"[536, 118, 640, 452]",83,"[36, 19]"
84,11,"[0, 0, 0, 0]",-91,"[8, 0]"
85,11,"[0, 0, 0, 0]",-82,"[8, 0]"
86,11,"[0, 0, 0, 0]",-73,"[8, 0]"
87,11,"[0, 0, 0, 0]",-64,"[8, 0]"
88,11,"[0, 0, 0, 0]",-55,"[8, 0]"
89,11,"[0, 0, 0, 0]",-46,"[8, 0]"
90,11,"[0, 0, 0, 0]",-37,"[8, 0]"
91,11,"[0, 0, 0, 0]",-28,"[8, 0]"
92,11,"[0, 0, 0, 0]",-19,"[8, 0]"
93,11,"[0, 0, 0, 0]",-10,"[8, 0]"
94,11,"[0, 0, 0, 0]",-1,"[8, 0]"
95,11,"[0, 0, 0, 0]",7,"[8, 0]"
96,3,"[159, 0, 338, 450]",-22,"[155, 0]"
97,3,"[378, 0, 529, 467]",41,"[219, 0]"
98,3,"[378, 0, 529, 467]",41,"[0, 0]"
99,3,"[378, 0, 529, 467]",41,"[0, 0]"
100,3,"[378, 0, 529, 467]",41,"[0, 0]"
101,3,"[378, 0, 529, 467]",41,"[0, 0]"
102,3,"[378, 0, 529, 467]",41,"[0, 0]"
103,3,"[378, 0, 529, 467]",41,"[0, 0]"
104,3,"[378, 0, 529, 467]",41,"[0, 0]"
105,3,"[378, 0, 529, 467]",41,"[0, 0]"
106,3,"[378, 0, 529, 467]",41,"[0, 0]"
107,3,"[378, 0, 529, 467]",41,"[0, 0]"
108,3,"[378, 0, 529, 467]",41,"[0, 0]"
109,3,"[378, 0, 529, 467]",41,"[0, 0]"
110,3,"[378, 0, 529, 467]",41,"[0, 0]"
111,3,"[378, 0, 529, 467]",41,"[0, 0]"
112,3,"[378, 0, 529, 467]",41,"[0, 0]"
113,3,"[378, 0, 529, 467]",41,"[0, 0]"
114,3,"[378, 0, 529, 467]",41,"[0, 0]"
115,3,"[378, 0, 529, 467]",41,"[0, 0]"
116,3,"[378, 0, 529, 467]",41,"[0, 0]"
117,3,"[378, 0, 529, 467]",41,"[0, 0]"
118,3,"[378, 0, 529, 467]",41,"[0, 0]"
119,3,"[378, 0, 529, 467]",41,"[0, 0]"
120,3,"[378, 0, 529, 467]",41,"[0, 0]"
121,3,"[378, 0, 529, 467]",41,"[0, 0]"
122,3,"[378, 0, 529, 467]",41,"[0, 0]"
123,3,"[378, 0, 529, 467]",41,"[0, 0]"
124,3,"[378, 0, 529, 467]",41,"[0, 0]"
125,3,"[378, 0, 529, 467]",41,"[0, 0]"
126,3,"[378, 0, 529, 467]",41,"[0, 0]"
127,3,"[378, 0, 529, 467]",41,"[0, 0]"
128,3,"[378, 0, 529, 467]",41,"[0, 0]"
129,3,"[378, 0, 529, 467]",41,"[0, 0]"
130,3,"[378, 0, 529, 467]",41,"[0, 0]"
131,3,"[378, 0, 529, 467]",41,"[0, 0]"
132,3,"[378, 0, 529, 467]",41,"[0, 0]"
133,3,"[378, 0, 529, 467]",41,"[0, 0]"
134,3,"[378, 0, 529, 467]",41,"[0, 0]"
135,3,"[378, 0, 529, 467]",41,"[0, 0]"
136,3,"[378, 0, 529, 467]",41,"[0, 0]"
137,3,"[378, 0, 529, 467]",41,"[0, 0]"
138,3,"[378, 0, 529, 467]",41,"[0, 0]"
139,3,"[378, 0, 529, 467]",41,"[0, 0]"
140,3,"[378, 0, 529, 467]",41,"[0, 0]"
141,3,"[378, 0, 529, 467]",41,"[0, 0]"
142,3,"[378, 0, 529, 467]",41,"[0, 0]"
143,3,"[378, 0, 529, 467]",41,"[0, 0]"
144,3,"[378, 0, 529, 467]",41,"[0, 0]"
145,3,"[378, 0, 529, 467]",41,"[0, 0]"
146,3,"[378, 0, 529, 467]",41,"[0, 0]"
147,3,"[378, 0, 529, 467]",41,"[0, 0]"
148,3,"[378, 0, 529, 467]",41,"[0, 0]"
149,3,"[378, 0, 529, 467]",41,"[0, 0]"
150,3,"[378, 0, 529, 467]",41,"[0, 0]"
151,3,"[378, 0, 529, 467]",41,"[0, 0]"
152,3,"[378, 0, 529, 467]",41,"[0, 0]"
153,3,"[378, 0, 529, 467]",41,"[0, 0]"
154,3,"[378, 0, 529, 467]",41,"[0, 0]"
155,3,"[378, 0, 529, 467]",41,"[0, 0]"
156,3,"[378, 0, 529, 467]",41,"[0, 0]"
157,3,"[378, 0, 529, 467]",41,"[0, 0]"
158,3,"[378, 0, 529, 467]",41,"[0, 0]"
159,3,"[378, 0, 529, 467]",41,"[0, 0]"
160,3,"[378, 0, 529, 467]",41,"[0, 0]"
161,3,"[378, 0, 529, 467]",41,"[0, 0]"
162,3,"[378, 0, 529, 467]",41,"[0, 0]"
163,3,"[378, 0, 529, 467]",41,"[0, 0]"
164,3,"[378, 0, 529, 467]",41,"[0, 0]"
165,3,"[378, 0, 529, 467]",41,"[0, 0]"
166,3,"[378, 0, 529, 467]",41,"[0, 0]"
167,3,"[378, 0, 529, 467]",41,"[0, 0]"
168,3,"[378, 0, 529, 467]",41,"[0, 0]"
169,3,"[378, 0, 529, 467]",41,"[0, 0]"
170,3,"[378, 0, 529, 467]",41,"[0, 0]"
171,3,"[378, 0, 529, 467]",41,"[0, 0]"
172,3,"[378, 0, 529, 467]",41,"[0, 0]"
173,3,"[378, 0, 529, 467]",41,"[0, 0]"
174,3,"[378, 0, 529, 467]",41,"[0, 0]"
175,3,"[378, 0, 529, 467]",41,"[0, 0]"
176,3,"[378, 0, 529, 467]",41,"[0, 0]"
177,3,"[378, 0, 529, 467]",41,"[0, 0]"
178,3,"[378, 0, 529, 467]",41,"[0, 0]"
179,3,"[378, 0, 529, 467]",41,"[0, 0]"
