0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33,3,"[365, 0, 537, 480]",40,"[0, 0]"
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49,2,"[469, 106, 562, 426]",61,"[-76, 24]"
50,2,"[402, 124, 520, 458]",44,"[-67, 18]"
51,2,"[340, 123, 496, 454]",30,"[-62, -1]"
52,2,"[309, 142, 415, 444]",13,"[-31, 19]"
53,2,"[243, 121, 388, 455]",-1,"[-66, -21]"
54,2,"[234, 96, 341, 443]",-10,"[-9, -25]"
55,2,"[145, 151, 304, 435]",-29,"[-89, 55]"
56,2,"[160, 109, 257, 431]",-34,"[15, -42]"
57,2,"[130, 124, 219, 414]",-45,"[-30, 15]"
58,2,"[88, 115, 187, 417]",-57,"[-42, -9]"
59,2,"[29, 149, 153, 390]",-71,"[-59, 34]"
60,2,"[15, 137, 143, 399]",-75,"[-14, -12]"
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76,4,"[416, 47, 573, 480]",54,"[142, 31]"
77,4,"[525, 86, 640, 480]",82,"[109, 39]"
78
79
80
81
82
83
84
85
86
87
88
89
90,5,"[2, 152, 116, 480]",-81,"[1, 15]"
91
92
93,5,"[83, 160, 180, 474]",-58,"[26, 1]"
94,5,"[112, 187, 206, 458]",-50,"[29, 27]"
95,5,"[128, 189, 220, 439]",-45,"[16, 2]"
96,5,"[148, 180, 238, 443]",-39,"[20, -9]"
97,5,"[169, 184, 242, 432]",-35,"[21, 4]"
98,5,"[180, 184, 253, 428]",-32,"[11, 0]"
99,5,"[189, 187, 265, 415]",-29,"[9, 3]"
100,5,"[206, 194, 277, 406]",-24,"[17, 7]"
101,5,"[217, 189, 284, 412]",-21,"[11, -5]"
102,5,"[229, 195, 296, 405]",-17,"[12, 6]"
103
104
105,5,"[267, 208, 327, 390]",-7,"[9, 1]"
106,5,"[284, 215, 347, 379]",-1,"[17, 7]"
107
108
109
110
111
112
113
114
115,5,"[332, 217, 381, 359]",11,"[0, -12]"
116
117
118,5,"[344, 221, 390, 349]",14,"[4, 1]"
119
120
121,5,"[396, 234, 425, 342]",28,5,"[375, 230, 419, 354]",24
122,5,"[380, 223, 420, 351]",25,"[-16, -11]"
123
124
125,5,"[389, 228, 430, 344]",27,"[0, 1]"
126,5,"[389, 227, 429, 344]",27,"[0, -1]"
127
128
129,5,"[398, 230, 439, 340]",30,"[1, 3]"
130,5,"[403, 234, 439, 342]",31,"[5, 4]"
131,5,"[410, 233, 444, 340]",33,"[7, -1]"
132,5,"[408, 238, 444, 335]",33,"[-2, 5]"
133,5,"[413, 230, 446, 336]",34,"[5, -8]"
134,5,"[408, 230, 444, 334]",33,"[-5, 0]"
135,5,"[414, 233, 445, 334]",34,"[6, 3]"
136
137
138
139,5,"[417, 231, 448, 331]",35,"[-2, 0]"
140
141
142,5,"[417, 235, 440, 328]",33,"[2, 7]"
143,5,"[417, 235, 441, 328]",34,"[0, 0]"
144,5,"[419, 234, 443, 329]",34,"[2, -1]"
145,5,"[419, 232, 444, 328]",34,"[0, -2]"
146,5,"[421, 232, 444, 329]",35,"[2, 0]"
147,5,"[420, 234, 443, 328]",34,"[-1, 2]"
148,5,"[421, 232, 444, 329]",35,"[1, -2]"
149
150
151,5,"[420, 232, 444, 328]",35,"[0, -2]"
152,5,"[419, 232, 444, 328]",34,"[-1, 0]"
153,5,"[420, 231, 444, 329]",35,"[1, -1]"
154,5,"[419, 235, 447, 327]",35,"[-1, 4]"
155,5,"[427, 244, 451, 327]",37,"[8, 9]"
156,5,"[431, 232, 452, 329]",37,"[4, -12]"
157,5,"[443, 239, 473, 325]",43,"[12, 7]"
158
159
160
161
162
163
164
165
166
167
168
169
170
171
172
173
174
175
176
177
178
179
