0,6,"[0, 0, 0, 0]",-95,"[4, 0]"
1,6,"[0, 0, 0, 0]",-90,"[4, 0]"
2,6,"[0, 0, 0, 0]",-85,"[4, 0]"
3,6,"[0, 0, 0, 0]",-80,"[4, 0]"
4,6,"[0, 0, 0, 0]",-75,"[4, 0]"
5,6,"[0, 0, 0, 0]",-70,"[4, 0]"
6,6,"[0, 0, 0, 0]",-65,"[4, 0]"
7,6,"[0, 0, 0, 0]",-60,"[4, 0]"
8,6,"[0, 0, 0, 0]",-55,"[4, 0]"
9,6,"[0, 0, 0, 0]",-50,"[4, 0]"
10,6,"[0, 0, 0, 0]",-45,"[4, 0]"
11,6,"[0, 0, 0, 0]",-40,"[4, 0]"
12,6,"[0, 0, 0, 0]",-35,"[4, 0]"
13,6,"[0, 0, 0, 0]",-30,"[4, 0]"
14,6,"[0, 0, 0, 0]",-25,"[4, 0]"
15,6,"[0, 0, 0, 0]",-20,"[4, 0]"
16,6,"[0, 0, 0, 0]",-15,"[4, 0]"
17,6,"[0, 0, 0, 0]",-10,"[4, 0]"
18,6,"[0, 0, 0, 0]",-5,"[4, 0]"
19,6,"[0, 0, 0, 0]",0,"[4, 0]"
20,6,"[0, 0, 0, 0]",4,"[4, 0]"
21,6,"[0, 0, 0, 0]",8,"[4, 0]"
22,6,"[0, 0, 0, 0]",12,"[4, 0]"
23,6,"[0, 0, 0, 0]",16,"[4, 0]"
24,0,"[29, 58, 188, 471]",-66,"[29, 13]"
25,0,"[102, 45, 256, 480]",-44,"[73, -13]"
26,0,"[175, 66, 328, 476]",-21,"[73, 21]"
27,0,"[236, 88, 392, 476]",-1,"[61, 22]"
28,0,"[306, 103, 455, 466]",18,"[70, 15]"
29,0,"[357, 75, 507, 480]",35,"[51, -28]"
30,0,"[0, 0, 0, 0]",58,"[23, 0]"
31,0,"[0, 0, 0, 0]",81,"[23, 0]"
32,0,"[522, 107, 640, 480]",81,"[40, 0]"
33,9,"[0, 0, 0, 0]",-93,"[6, 0]"
34,9,"[0, 0, 0, 0]",-86,"[6, 0]"
35,9,"[0, 0, 0, 0]",-79,"[6, 0]"
36,9,"[0, 0, 0, 0]",-72,"[6, 0]"
37,9,"[0, 0, 0, 0]",-65,"[6, 0]"
38,9,"[0, 0, 0, 0]",-58,"[6, 0]"
39,9,"[0, 0, 0, 0]",-51,"[6, 0]"
40,9,"[0, 0, 0, 0]",-44,"[6, 0]"
41,9,"[0, 0, 0, 0]",-37,"[6, 0]"
42,9,"[0, 0, 0, 0]",-30,"[6, 0]"
43,9,"[0, 0, 0, 0]",-23,"[6, 0]"
44,9,"[0, 0, 0, 0]",-16,"[6, 0]"
45,9,"[0, 0, 0, 0]",-9,"[6, 0]"
46,9,"[0, 0, 0, 0]",-2,"[6, 0]"
47,9,"[0, 0, 0, 0]",4,"[6, 0]"
48,1,"[6, 24, 175, 462]",-71,"[5, 4]"
49,1,"[90, 35, 264, 480]",-44,"[84, 11]"
50,1,"[135, 57, 318, 462]",-29,"[45, 22]"
51,1,"[195, 47, 363, 471]",-12,"[60, -10]"
52,1,"[0, 0, 0, 0]",8,"[20, 0]"
53,1,"[0, 0, 0, 0]",28,"[20, 0]"
54,1,"[355, 46, 468, 342]",28,"[37, -3]"
55,1,"[424, 37, 542, 352]",50,"[69, -9]"
56,1,"[468, 38, 586, 334]",64,"[44, 1]"
57,1,"[521, 35, 632, 335]",80,"[53, -3]"
58,10,"[0, 0, 0, 0]",-94,"[5, 0]"
59,10,"[0, 0, 0, 0]",-88,"[5, 0]"
60,10,"[0, 0, 0, 0]",-82,"[5, 0]"
61,10,"[0, 0, 0, 0]",-76,"[5, 0]"
62,10,"[0, 0, 0, 0]",-70,"[5, 0]"
63,10,"[0, 0, 0, 0]",-64,"[5, 0]"
64,10,"[0, 0, 0, 0]",-58,"[5, 0]"
65,10,"[0, 0, 0, 0]",-52,"[5, 0]"
66,10,"[0, 0, 0, 0]",-46,"[5, 0]"
67,10,"[0, 0, 0, 0]",-40,"[5, 0]"
68,10,"[0, 0, 0, 0]",-34,"[5, 0]"
69,10,"[0, 0, 0, 0]",-28,"[5, 0]"
70,10,"[0, 0, 0, 0]",-22,"[5, 0]"
71,10,"[0, 0, 0, 0]",-16,"[5, 0]"
72,10,"[0, 0, 0, 0]",-10,"[5, 0]"
73,10,"[0, 0, 0, 0]",-4,"[5, 0]"
74,10,"[0, 0, 0, 0]",1,"[5, 0]"
75,2,"[18, 113, 136, 420]",-75,"[18, 9]"
76,2,"[86, 103, 192, 414]",-56,"[68, -10]"
77,2,"[94, 119, 234, 414]",-48,"[8, 16]"
78,2,"[0, 0, 0, 0]",-20,"[27, 0]"
79,2,"[0, 0, 0, 0]",7,"[27, 0]"
80,2,"[298, 99, 389, 440]",7,"[88, -16]"
81,2,"[318, 103, 456, 444]",20,"[20, 4]"
82,2,"[413, 98, 506, 442]",43,"[95, -5]"
83,2,"[424, 103, 573, 443]",55,"[11, 5]"
84,2,"[533, 88, 625, 402]",80,"[109, -15]"
85,11,"[0, 0, 0, 0]",-90,"[9, 0]"
86,11,"[0, 0, 0, 0]",-80,"[9, 0]"
87,11,"[0, 0, 0, 0]",-70,"[9, 0]"
88,11,"[0, 0, 0, 0]",-60,"[9, 0]"
89,11,"[0, 0, 0, 0]",-50,"[9, 0]"
90,11,"[0, 0, 0, 0]",-40,"[9, 0]"
91,11,"[0, 0, 0, 0]",-30,"[9, 0]"
92,11,"[0, 0, 0, 0]",-20,"[9, 0]"
93,11,"[0, 0, 0, 0]",-10,"[9, 0]"
94,11,"[0, 0, 0, 0]",0,"[9, 0]"
95,11,"[0, 0, 0, 0]",9,"[9, 0]"
96,3,"[100, 0, 207, 451]",-52,"[92, 0]"
97,3,"[172, 11, 352, 462]",-18,"[72, 11]"
98,3,"[172, 11, 352, 462]",-18,"[0, 0]"
99,3,"[172, 11, 352, 462]",-18,"[0, 0]"
100,3,"[172, 11, 352, 462]",-18,"[0, 0]"
101,3,"[172, 11, 352, 462]",-18,"[0, 0]"
102,3,"[172, 11, 352, 462]",-18,"[0, 0]"
103,3,"[172, 11, 352, 462]",-18,"[0, 0]"
104,3,"[172, 11, 352, 462]",-18,"[0, 0]"
105,3,"[172, 11, 352, 462]",-18,"[0, 0]"
106,3,"[172, 11, 352, 462]",-18,"[0, 0]"
107,3,"[172, 11, 352, 462]",-18,"[0, 0]"
108,3,"[172, 11, 352, 462]",-18,"[0, 0]"
109,3,"[172, 11, 352, 462]",-18,"[0, 0]"
110,3,"[172, 11, 352, 462]",-18,"[0, 0]"
111,3,"[172, 11, 352, 462]",-18,"[0, 0]"
112,3,"[172, 11, 352, 462]",-18,"[0, 0]"
113,3,"[172, 11, 352, 462]",-18,"[0, 0]"
114,3,"[172, 11, 352, 462]",-18,"[0, 0]"
115,3,"[172, 11, 352, 462]",-18,"[0, 0]"
116,3,"[172, 11, 352, 462]",-18,"[0, 0]"
117,3,"[172, 11, 352, 462]",-18,"[0, 0]"
118,3,"[172, 11, 352, 462]",-18,"[0, 0]"
119,3,"[172, 11, 352, 462]",-18,"[0, 0]"
120,3,"[172, 11, 352, 462]",-18,"[0, 0]"
121,3,"[172, 11, 352, 462]",-18,"[0, 0]"
122,3,"[172, 11, 352, 462]",-18,"[0, 0]"
123,3,"[172, 11, 352, 462]",-18,"[0, 0]"
124,3,"[172, 11, 352, 462]",-18,"[0, 0]"
125,3,"[172, 11, 352, 462]",-18,"[0, 0]"
126,3,"[172, 11, 352, 462]",-18,"[0, 0]"
127,3,"[172, 11, 352, 462]",-18,"[0, 0]"
128,3,"[172, 11, 352, 462]",-18,"[0, 0]"
129,3,"[172, 11, 352, 462]",-18,"[0, 0]"
130,3,"[172, 11, 352, 462]",-18,"[0, 0]"
131,3,"[172, 11, 352, 462]",-18,"[0, 0]"
132,3,"[172, 11, 352, 462]",-18,"[0, 0]"
133,3,"[172, 11, 352, 462]",-18,"[0, 0]"
134,3,"[172, 11, 352, 462]",-18,"[0, 0]"
135,3,"[172, 11, 352, 462]",-18,"[0, 0]"
136,3,"[172, 11, 352, 462]",-18,"[0, 0]"
137,3,"[172, 11, 352, 462]",-18,"[0, 0]"
138,3,"[172, 11, 352, 462]",-18,"[0, 0]"
139,3,"[172, 11, 352, 462]",-18,"[0, 0]"
140,3,"[172, 11, 352, 462]",-18,"[0, 0]"
141,3,"[172, 11, 352, 462]",-18,"[0, 0]"
142,3,"[172, 11, 352, 462]",-18,"[0, 0]"
143,3,"[172, 11, 352, 462]",-18,"[0, 0]"
144,3,"[172, 11, 352, 462]",-18,"[0, 0]"
145,3,"[172, 11, 352, 462]",-18,"[0, 0]"
146,3,"[172, 11, 352, 462]",-18,"[0, 0]"
147,3,"[172, 11, 352, 462]",-18,"[0, 0]"
148,3,"[172, 11, 352, 462]",-18,"[0, 0]"
149,3,"[172, 11, 352, 462]",-18,"[0, 0]"
150,3,"[172, 11, 352, 462]",-18,"[0, 0]"
151,3,"[172, 11, 352, 462]",-18,"[0, 0]"
152,3,"[172, 11, 352, 462]",-18,"[0, 0]"
153,3,"[172, 11, 352, 462]",-18,"[0, 0]"
154,3,"[172, 11, 352, 462]",-18,"[0, 0]"
155,3,"[172, 11, 352, 462]",-18,"[0, 0]"
156,3,"[172, 11, 352, 462]",-18,"[0, 0]"
157,3,"[172, 11, 352, 462]",-18,"[0, 0]"
158,3,"[172, 11, 352, 462]",-18,"[0, 0]"
159,3,"[172, 11, 352, 462]",-18,"[0, 0]"
160,3,"[172, 11, 352, 462]",-18,"[0, 0]"
161,3,"[172, 11, 352, 462]",-18,"[0, 0]"
162,3,"[172, 11, 352, 462]",-18,"[0, 0]"
163,3,"[172, 11, 352, 462]",-18,"[0, 0]"
164,3,"[172, 11, 352, 462]",-18,"[0, 0]"
165,3,"[172, 11, 352, 462]",-18,"[0, 0]"
166,3,"[172, 11, 352, 462]",-18,"[0, 0]"
167,3,"[172, 11, 352, 462]",-18,"[0, 0]"
168,3,"[172, 11, 352, 462]",-18,"[0, 0]"
169,3,"[172, 11, 352, 462]",-18,"[0, 0]"
170,3,"[172, 11, 352, 462]",-18,"[0, 0]"
171,3,"[172, 11, 352, 462]",-18,"[0, 0]"
172,3,"[172, 11, 352, 462]",-18,"[0, 0]"
173,3,"[172, 11, 352, 462]",-18,"[0, 0]"
174,3,"[172, 11, 352, 462]",-18,"[0, 0]"
175,3,"[172, 11, 352, 462]",-18,"[0, 0]"
176,3,"[172, 11, 352, 462]",-18,"[0, 0]"
177,3,"[172, 11, 352, 462]",-18,"[0, 0]"
178,3,"[172, 11, 352, 462]",-18,"[0, 0]"
179,3,"[172, 11, 352, 462]",-18,"[0, 0]"
